,Run_ID,Set_ID,Thread_ID,Time/Thread
0,run1,set_t10,Thread-1,9.046149496845693
1,run1,set_t10,Thread-2,8.528266071151165
2,run1,set_t10,Thread-3,8.898688967086324
3,run1,set_t10,Thread-4,7.558409145087859
4,run1,set_t10,Thread-5,4.9418336733413355
5,run1,set_t15,Thread-6,6.930377588488774
6,run1,set_t15,Thread-7,10.805382311902022
7,run1,set_t15,Thread-8,19.23493067895392
8,run1,set_t15,Thread-9,17.238313342604442
9,run1,set_t15,Thread-10,17.79741058986918
10,run1,set_t15,Thread-11,15.952549873412526
11,run1,set_t15,Thread-12,16.752376051804998
12,run1,set_t15,Thread-13,15.227007007445966
13,run1,set_t15,Thread-14,14.964264871287568
14,run1,set_t15,Thread-15,14.437277503910515
15,run1,set_t20,Thread-16,73.25393582782425
16,run1,set_t20,Thread-17,87.36832406766821
17,run1,set_t20,Thread-18,78.7809964372635
18,run1,set_t20,Thread-19,85.05693567340944
19,run1,set_t20,Thread-20,81.96298056939405
20,run1,set_t20,Thread-21,80.08718417859495
21,run1,set_t20,Thread-22,81.81966684658401
22,run1,set_t20,Thread-23,75.00683623681351
23,run1,set_t20,Thread-24,70.00990913785697
24,run1,set_t20,Thread-25,61.54079139681009
25,run1,set_t20,Thread-26,57.535720433649004
26,run1,set_t20,Thread-27,46.313663096777006
27,run1,set_t20,Thread-28,37.155162142530926
28,run1,set_t20,Thread-29,24.462264243365155
29,run1,set_t20,Thread-30,19.511666714095185
30,run1,set_t25,Thread-31,5.4270539383469725
31,run1,set_t25,Thread-32,16.817776548264902
32,run1,set_t25,Thread-33,28.408335693096177
33,run1,set_t25,Thread-34,30.441255434257783
34,run1,set_t25,Thread-35,29.88687786816149
35,run1,set_t25,Thread-36,28.20846650248626
36,run1,set_t25,Thread-37,23.104018656665943
37,run1,set_t25,Thread-38,27.42824120617081
38,run1,set_t25,Thread-39,26.043556634541233
39,run1,set_t25,Thread-40,22.079238114609353
40,run1,set_t25,Thread-41,21.81719620988656
41,run1,set_t25,Thread-42,26.730169711654867
42,run1,set_t25,Thread-43,24.968769024858915
43,run1,set_t25,Thread-44,25.332157417251636
44,run1,set_t25,Thread-45,24.714034998509504
45,run1,set_t25,Thread-46,19.214211572525727
46,run1,set_t25,Thread-47,22.091345913862654
47,run1,set_t25,Thread-48,21.40458262054503
48,run1,set_t25,Thread-49,21.28642078171208
49,run1,set_t25,Thread-50,19.541090896198284
50,run1,set_t30,Thread-51,17.969410476040764
51,run1,set_t30,Thread-52,20.573343994640737
52,run1,set_t30,Thread-53,22.540777401511576
53,run1,set_t30,Thread-54,23.926131414920008
