,Pull_Time,Push_Time,Total_Time
0,0,0.12242294072029836,0.12242294072029836
1,0,0.11773638175782253,0.24015932247812088
2,0,0.11308667708226494,0.3532459995603858
3,0,0.10617346612707479,0.4594194656874606
4,0,0.1162552126652372,0.5756746783526978
5,0,0.12633649269446323,0.702011171047161
6,0,0.11446568049586858,0.8164768515430296
7,0,0.12964824683240295,0.9461250983754326
8,0,0.1326488388335747,1.0787739372090073
9,0,0.10917965624730641,1.1879535934563137
10,0,0.10637126634583183,1.2943248598021455
11,0,0.11710426077524971,1.4114291205773952
12,0,0.11547520802832878,1.526904328605724
13,0,0.11663541827510926,1.6435397468808333
14,0,0.11069674660620876,1.754236493487042
15,0,0.10643797726879711,1.8606744707558391
16,0,0.11131813786005296,1.971992608615892
17,0,0.11522096010548921,2.0872135687213813
18,0,0.11564361812042989,2.202857186841811
19,0,0.11005063032462203,2.3129078171664332
20,0,0.10657839676377989,2.419486213930213
21,0,0.118419352325418,2.537905566255631
22,0,0.11483935496607955,2.6527449212217107
23,0,0.1323563370942793,2.78510125831599
24,0,0.11531799417480215,2.900419252490792
25,0,0.11578310459572094,3.016202357086513
26,0,0.10580725581621664,3.1220096129027297
27,0,0.10704490671423628,3.229054519616966
28,0,0.11728573314621826,3.3463402527631843
29,0,0.10965782894663789,3.455998081709822
30,0,0.10688815937101026,3.5628862410808324
31,0,0.11797430183287361,3.680860542913706
32,0,0.10986402634489423,3.7907245692586002
33,0,0.10778292545592194,3.898507494714522
34,0,0.10702298074647842,4.005530475461001
35,0,0.11802188584761097,4.123552361308612
36,0,0.11734124783015432,4.240893609138766
37,0,0.1077498032495896,4.3486434123883555
38,0,0.13233581065651379,4.480979223044869
39,0,0.11738509976521527,4.598364322810085
40,0,0.11829712671851667,4.716661449528601
41,0,0.11712292117363177,4.833784370702233
42,0,0.10737752830891623,4.941161899011149
43,0,0.1149097979682665,5.056071696979416
44,0,0.11777836765395477,5.1738500646333705
45,0,0.1073514037516361,5.281201468385007
46,0,0.11788939702182688,5.3990908654068335
47,0,0.11666387538207346,5.515754740788907
48,0,0.11765754157659103,5.633412282365498
49,0,0.11465181796575052,5.7480641003312485
