,Pull_Time,Push_Time,Total_Time
0,0,0.11316038565473718,0.11316038565473718
1,0,0.10184518680671317,0.21500557246145036
2,0,0.10054269102511171,0.31554826348656206
3,0,0.10045918574405732,0.4160074492306194
4,0,0.09478129313765749,0.5107887423682769
5,0,0.093059871420337,0.6038486137886139
6,0,0.09269179506964065,0.6965404088582545
7,0,0.09547919202350386,0.7920196008817584
8,0,0.09948884504728994,0.8915084459290483
9,0,0.10766023333871999,0.9991686792677683
10,0,0.10307304099660541,1.1022417202643737
11,0,0.10260326547631848,1.2048449857406922
12,0,0.10340939467096177,1.308254380411654
13,0,0.17032931403900875,1.4785836944506627
14,0,0.10166044886636882,1.5802441433170316
15,0,0.10361792461844743,1.683862067935479
16,0,0.12043094323189507,1.804293011167374
17,0,0.1018358566079769,1.906128867775351
18,0,0.10174582018771616,2.007874687963067
19,0,0.09422894535646265,2.1021036333195298
20,0,0.09720714488003068,2.1993107781995604
21,0,0.10796859641641277,2.307279374615973
22,0,0.09932976515437986,2.406609139770353
23,0,0.10909241888703036,2.5157015586573834
24,0,0.10428643337763788,2.6199879920350213
25,0,0.100105571201766,2.7200935632367873
26,0,0.10473101736033641,2.8248245805971237
27,0,0.09535463386691845,2.920179214464042
28,0,0.10389969662855947,3.0240789110926016
29,0,0.10338373662307276,3.1274626477156744
30,0,0.10047178151262415,3.2279344292282985
31,0,0.12149038732923145,3.34942481655753
32,0,0.0936173508112006,3.4430421673687306
33,0,0.09846765476595465,3.5415098221346852
34,0,0.09943193083336155,3.640941752968047
35,0,0.0962717924289791,3.737213545397026
36,0,0.1039748047305693,3.841188350127595
37,0,0.0935035223833438,3.934691872510939
38,0,0.09858988037285599,4.033281752883795
39,0,0.09466419913997015,4.127945952023765
40,0,0.10554787628325357,4.233493828307019
41,0,0.10471702206177724,4.338210850368796
42,0,0.10489616188306172,4.443107012251858
43,0,0.10794200534928677,4.551049017601144
44,0,0.10266251223993095,4.653711529841075
45,0,0.1023737425807667,4.756085272421842
46,0,0.1050683040543845,4.861153576476227
47,0,0.11443675687905852,4.975590333355285
48,0,0.10549236159931752,5.081082694954603
49,0,0.09392897945826917,5.175011674412872
