,Pull_Time,Push_Time
0,0.0,0.08345676409135194
1,0.0,0.09181289032312634
2,0.0,0.10022033264976926
3,0.0,0.10989108392186608
4,0.0,0.09105947675379866
5,0.0,0.10250763093699788
6,0.0,0.09988117991542822
7,0.0,0.09206200663629716
8,0.0,0.09841120706187212
9,0.0,0.08898444049373211
10,0.0,0.08953958733400214
11,0.0,0.09572784182728356
12,0.0,0.09339109348547936
13,0.0,0.09585753159262822
14,0.0,0.09724446567543055
15,0.0,0.10411195865617628
16,0.0,0.10089303999848198
17,0.0,0.11968406080177374
18,0.0,0.08738244532469253
19,0.0,0.112554389228535
20,0.0,0.10210363331952976
21,0.0,0.10091683200516854
22,0.0,0.09384967276673706
23,0.0,0.09303561290380458
24,0.0,0.09364907348754059
25,0.0,0.09255650718387187
26,0.0,0.10256501166077214
27,0.0,0.10164038893799443
28,0.0,0.09211892085022555
29,0.0,0.15931128203010303
30,0.0,0.09470991711532406
31,0.0,0.08884215495891112
32,0.0,0.11783294931774435
33,0.0,0.10263685419249668
34,0.0,0.09575349987426307
35,0.0,0.08830846757518884
36,0.0,0.0961239087746435
37,0.0,0.08910153449141944
38,0.0,0.08421717531018658
39,0.0,0.09344800769940775
40,0.0,0.09500101932462712
41,0.0,0.11371786504514603
42,0.0,0.09640568078521028
43,0.0,0.09339809113407682
44,0.0,0.10166418094649998
45,0.0,0.09443187718443369
46,0.0,0.10477253674616804
47,0.0,0.10952860568977485
48,0.0,0.09299502653720992
49,0.0,0.09470105342552415
50,0.0,0.10485930759659823
51,0.0,0.09978041376689362
52,0.0,0.10564677639285946
53,0.0,0.0994384619725679
54,0.0,0.10497266951460915
55,0.0,0.09796242448919656
56,0.0,0.10541911953714589
57,0.0,0.10824243775732612
58,0.0,0.0957660956428299
59,0.0,0.10526517125344981
60,0.0,0.09660021543459152
61,0.0,0.10369723131043429
62,0.0,0.10482198680074362
63,0.0,0.10351529242961988
64,0.0,0.10439699623566412
65,0.0,0.09467212980871409
66,0.0,0.09371625092080649
67,0.0,0.10349989760106837
68,0.0,0.15534454792123142
69,0.0,0.106064769308432
70,0.0,0.09821667241249088
71,0.0,0.10110390249519696
72,0.0,0.10072836198560253
73,0.0,0.09969037734572339
74,0.0,0.09122881986513676
75,0.0,0.09151852254399273
76,0.0,0.09258403127114434
77,0.0,0.0928700018703239
78,0.0,0.08797631249035476
79,0.0,0.09245014291445841
80,0.0,0.0942070193877953
81,0.0,0.10298627014617523
82,0.0,0.09096570825295203
83,0.0,0.1046736366370169
84,0.0,0.09901627046747308
85,0.0,0.08960489872788457
86,0.0,0.09460635190589528
87,0.0,0.09810517653477291
88,0.0,0.09148260127858521
89,0.0,0.08326502850104589
90,0.0,0.10617906424613466
91,0.0,0.0898190267944301
92,0.0,0.09048613602408295
93,0.0,0.09721974064814276
94,0.0,0.0852346335123002
95,0.0,0.08872226190123911
96,0.0,0.08629687666962127
97,0.0,0.09864026344803278
98,0.0,0.1139557851201971
99,0.0,0.09692117428039637
Total,0.0,9.878448033356108
