,Pull Time,Push Time
0,0.0,19.3803681525382
1,0.0,19.43166393601696
2,0.0,19.462276914005066
3,0.0,19.352488934337522
4,0.0,19.420593141901733
5,0.0,19.35556697991386
6,0.0,19.35156057563836
7,0.0,19.331411926283664
8,0.0,19.45778440432028
9,0.0,19.400503273047576
Total,0.0,193.94421823800323
