,Pull_Time,Push_Time
0,0.0,0.16166622426044341
1,0.0,0.11004130012588575
2,0.0,0.12050418529452145
3,0.0,0.09598442229980719
4,0.0,0.10763784086157102
5,0.0,0.10676453423366183
6,0.0,0.1074507703715426
7,0.0,0.1171205886239477
8,0.0,0.10656020287569845
9,0.0,0.10734114053320809
10,0.0,0.10611235332362412
11,0.0,0.10760238610509987
12,0.0,0.10440912549438508
13,0.0,0.09537609332437569
14,0.0,0.09724259963604709
15,0.0,0.1059602710793115
16,0.0,0.09904659361473023
17,0.0,0.12342780315339041
18,0.0,0.10315514674766746
19,0.0,0.09958727864704997
20,0.0,0.10802224506005587
21,0.0,0.10500625823078735
22,0.0,0.09829691212416947
23,0.0,0.10524884340520657
24,0.0,0.09622700747422641
25,0.0,0.12321694065576594
26,0.0,0.10535754022384936
27,0.0,0.09938574634816177
28,0.0,0.11228288043730572
29,0.0,0.09976595195803384
30,0.0,0.107344872611975
31,0.0,0.09594057036429149
32,0.0,0.11484495308559417
33,0.0,0.10430182820527989
34,0.0,0.10678319463204389
35,0.0,0.09600914732709498
36,0.0,0.08948407265052083
37,0.0,0.10074562285444699
38,0.0,0.10736213348081947
39,0.0,0.098798876831097
40,0.0,0.10962330721031321
41,0.0,0.1064962910131726
42,0.0,0.10531648734740884
43,0.0,0.1157345875617466
44,0.0,0.11440456769196317
45,0.0,0.10265878015979979
46,0.0,0.12877214114541857
47,0.0,0.1980526008628658
48,0.0,0.11312679693855898
49,0.0,0.10458779880536895
50,0.0,0.1091777902074682
51,0.0,0.09855116004746378
52,0.0,0.09923972873366438
53,0.0,0.10113375913260825
54,0.0,0.09935029159169062
55,0.0,0.11773218316920975
56,0.0,0.10660358830136829
57,0.0,0.09915948902289529
58,0.0,0.1664082979059458
59,0.0,0.11438404125419765
60,0.0,0.09449672206756077
61,0.0,0.09076464246481919
62,0.0,0.09474490536103986
63,0.0,0.09535043527648668
64,0.0,0.09346106997782044
65,0.0,0.10162312807005947
66,0.0,0.10088464281943743
67,0.0,0.09637395810841554
68,0.0,0.10300772960363247
69,0.0,0.09636882649829204
70,0.0,0.10597286684787832
71,0.0,0.09533550695869053
72,0.0,0.10247684127989487
73,0.0,0.09846625523641706
74,0.0,0.08657771565958683
75,0.0,0.09610338233687798
76,0.0,0.08639017865971255
77,0.0,0.08980363196678809
78,0.0,0.08811766500548401
79,0.0,0.10645850370656262
80,0.0,0.09615376541114529
81,0.0,0.09559068790167657
82,0.0,0.09262695018605882
83,0.0,0.09755329526251444
84,0.0,0.09588925426942296
85,0.0,0.10846682904320915
86,0.0,0.0972579944645986
87,0.0,0.09661374422285007
88,0.0,0.09641081239442428
89,0.0,0.09394437428636593
90,0.0,0.09443654228471132
91,0.0,0.09576562913298403
92,0.0,0.09527626019462332
93,0.0,0.10177101172484981
94,0.0,0.09903819643477618
95,0.0,0.09336356939820689
96,0.0,0.09403534372722788
97,0.0,0.1080553672672977
98,0.0,0.09658015550667187
99,0.0,0.12116709593374253
Total,0.0,10.460705633622638
