,Pull_Time,Push_Time,Total_Time
0,0,0.16936130589192544,0.16936130589192544
1,0,0.11370760182626327,0.2830689077181887
2,0,0.11409760414471748,0.3971665118629062
3,0,0.11470173453062671,0.5118682463935329
4,0,0.11645814449366299,0.6283263908871959
5,0,0.11690226196651565,0.7452286528537115
6,0,0.10474687869873378,0.8499755315524453
7,0,0.11312772995779596,0.9631032615102413
8,0,0.12043700786125555,1.0835402693714968
9,0,0.12382900171087385,1.2073692710823707
10,0,0.11568420448611505,1.3230534755684857
11,0,0.11512112697573684,1.4381746025442226
12,0,0.11307641386338219,1.5512510164076048
13,0,0.11338710949030428,1.664638125897909
14,0,0.11720082833517154,1.7818389542330806
15,0,0.11405561824949473,1.8958945724825753
16,0,0.1104914822280989,2.006386054710674
17,0,0.11458090845326296,2.120966963163937
18,0,0.11368894142833597,2.234655904592273
19,0,0.11227168419873124,2.3469275887910044
20,0,0.11709446406666757,2.464022052857672
21,0,0.10567383396983132,2.5696958868275033
22,0,0.11769392935275391,2.687389816180257
23,0,0.12476715322100063,2.812156969401258
24,0,0.11585961222772312,2.928016581628981
25,0,0.11802655094743386,3.046043132576415
26,0,0.11658923379036423,3.162632366366779
27,0,0.11802141933776511,3.280653785704544
28,0,0.11128454914387476,3.391938334848419
29,0,0.12661033403492183,3.5185486688833407
30,0,0.11619689892177121,3.634745567805112
31,0,0.11170907319865364,3.7464546410037656
32,0,0.1106510286313096,3.857105669635075
33,0,0.11847253446012473,3.9755782040952
34,0,0.11025729423317898,4.085835498328379
35,0,0.10229350286908812,4.188129001197467
36,0,0.11016492526277943,4.298293926460246
37,0,0.11283289566927124,4.411126822129518
38,0,0.11174826003434646,4.522875082163864
39,0,0.1133791788211056,4.63625426098497
40,0,0.11154159612624426,4.747795857111214
41,0,0.1199229138960618,4.867718771007276
42,0,0.11092300393238474,4.9786417749396605
43,0,0.1628045085390113,5.141446283478672
44,0,0.11640636188940334,5.257852645368075
45,0,0.11216392040023493,5.37001656576831
46,0,0.10967742236471167,5.479693988133022
47,0,0.11135919073558398,5.591053178868606
48,0,0.12157482563043231,5.712628004499038
49,0,0.10911247881449526,5.821740483313533
