,Pull_Time,Push_Time,Total_Time
0,0,14.054823316353925,14.054823316353925
1,0,14.387801324608356,28.44262464096228
2,0,14.076868710571166,42.51949335153344
3,0,13.999664579345641,56.51915793087908
4,0,14.178641588335758,70.69779951921484
5,0,13.981299015617353,84.67909853483219
6,0,14.311680895997668,98.99077943082986
7,0,13.986808498131865,112.97758792896173
8,0,14.164992906716193,127.14258083567792
9,0,14.06322422754117,141.2058050632191
10,0,13.9973548885811,155.2031599518002
11,0,14.015910321859224,169.2190702736594
12,0,13.993730572776258,183.21280084643567
13,0,14.061784577834175,197.27458542426984
14,0,14.014871870709584,211.28945729497943
15,0,13.966533509176486,225.2559908041559
16,0,14.056265298610697,239.3122561027666
17,0,14.02157375265736,253.33382985542397
18,0,14.028282632254417,267.36211248767836
19,0,13.991983493011901,281.35409598069026
20,0,14.055997055389184,295.41009303607945
21,0,14.116936783703125,309.52702981978257
22,0,14.062056553135221,323.5890863729178
23,0,14.12316049295174,337.71224686586953
24,0,14.369517400121367,352.0817642659909
25,0,14.387228450389216,366.4689927163801
26,0,14.31951033249561,380.7885030488757
27,0,14.365082290022656,395.1535853388984
28,0,14.347925920085913,409.5015112589843
29,0,14.39040864872129,423.8919199077056
30,0,14.264928668296022,438.1568485760016
31,0,14.298042011087034,452.45489058708864
32,0,14.141581104854197,466.59647169194284
33,0,14.455922973609063,481.0523946655519
34,0,14.255952083829982,495.3083467493819
35,0,14.154408262451,509.4627550118329
36,0,14.189949789534012,523.6527048013669
37,0,14.193175705841213,537.8458805072081
38,0,14.317910669875573,552.1637911770837
39,0,14.208966134643106,566.3727573117268
40,0,14.218794566278689,580.5915518780055
41,0,13.908866814674639,594.5004186926801
42,0,13.831704202834771,608.3321228955149
43,0,13.761744971139365,622.0938678666543
44,0,13.803977183931238,635.8978450505855
45,0,13.815407610736656,649.7132526613221
46,0,13.76593842908369,663.4791910904058
47,0,13.893270454012168,677.372461544418
48,0,13.834377771360664,691.2068393157787
49,0,13.953148405678917,705.1599877214576
50,0,13.783842614471041,718.9438303359286
51,0,13.85544256166213,732.7992728975908
52,0,13.748950469239048,746.5482233668298
53,0,13.825794921292754,760.3740182881226
54,0,13.8290810173836,774.2030993055062
55,0,13.79595927741343,787.9990585829196
56,0,13.771894361620753,801.7709529445403
57,0,13.785416619043758,815.5563695635841
58,0,13.775494885418198,829.3318644490023
59,0,13.887605623684067,843.2194700726864
60,0,13.834784568037435,857.0542546407238
