,Pull_Time,Push_Time
0,0.0,2.478084995313907
1,0.0,2.4769359813060134
2,0.0,2.5342224701981735
3,0.0,2.4670888892724605
4,0.0,2.4813015814220876
5,0.0,2.4744826054767373
6,0.0,2.5278499442753883
7,0.0,2.494923671974462
8,0.0,2.5282184871362148
9,0.0,2.502169971034391
10,0.0,2.481876788190945
11,0.0,2.5362951739079165
12,0.0,2.4765870318631187
13,0.0,2.764340165993559
14,0.0,2.5091069739972056
15,0.0,2.4968251665324033
16,0.0,2.486986005167978
17,0.0,2.481770890432216
18,0.0,2.491866165759376
19,0.0,2.5171920579479945
20,0.0,2.5960546320472986
21,0.0,2.5206195065537713
22,0.0,2.4968265660622535
23,0.0,2.574036761917114
24,0.0,2.482189816367679
25,0.0,2.5475264009643865
26,0.0,2.493931405309894
27,0.0,2.583679989102336
28,0.0,2.49014101196272
29,0.0,2.561081780593838
30,0.0,2.6269417893548734
31,0.0,2.5274179560612993
32,0.0,2.510449123124573
33,0.0,2.5674048564619056
34,0.0,2.5076062114866886
35,0.0,2.5356821798330316
36,0.0,2.4764526769973827
37,0.0,2.4753587111636364
38,0.0,2.490104624186557
39,0.0,2.4644573066421174
40,0.0,2.5212231704296073
41,0.0,2.48549597238636
42,0.0,2.4741835725985197
43,0.0,2.4809199762826495
44,0.0,2.7839415145805333
45,0.0,2.4815926836311633
46,0.0,2.567681496862491
47,0.0,2.4836999090772167
48,0.0,2.4795475040084796
49,0.0,2.482227603673664
50,0.0,2.4963376636341934
51,0.0,2.514971470583987
52,0.0,2.4791873583267545
53,0.0,2.4789391750331333
54,0.0,2.491271832082532
55,0.0,2.4776637368286742
56,0.0,2.530426012221625
57,0.0,2.47466081227779
58,0.0,2.538051117361306
59,0.0,2.495160659029267
60,0.0,2.5173655996495654
61,0.0,2.4846333954880038
62,0.0,2.558282720891299
63,0.0,2.527278469586122
64,0.0,2.500141119260036
65,0.0,2.50730811162839
66,0.0,2.4976798127615325
67,0.0,2.486885705528664
68,0.0,2.4754165583975123
69,0.0,2.479691655583167
70,0.0,2.553809823486631
71,0.0,2.4895989274003227
72,0.0,2.47635424339785
73,0.0,2.5559916905247633
74,0.0,2.493093553438996
75,0.0,2.482264924469689
76,0.0,2.546821037919358
77,0.0,2.4907512069778477
78,0.0,2.5425249477858642
79,0.0,2.499458148692611
80,0.0,2.53095083591586
81,0.0,2.5189801905879676
82,0.0,2.5381178282842143
83,0.0,2.518829974383948
84,0.0,2.5553856940991295
85,0.0,2.477173901380752
86,0.0,2.485228195674779
87,0.0,2.5086194710989957
88,0.0,2.4913977897691666
89,0.0,2.5015350509918903
90,0.0,2.479409883573112
91,0.0,2.4881816701709454
92,0.0,2.492618646309438
93,0.0,2.5416147868726284
94,0.0,2.477581631077385
95,0.0,2.517236842903287
96,0.0,2.4965597223705913
97,0.0,2.547336531414544
98,0.0,2.4847845447119425
99,0.0,2.5123007011177947
Total,0.0,251.28246710988245
