,Pull_Time,Push_Time
0,0.0,0.0985665548751058
1,0.0,0.09758548445006454
2,0.0,0.11735850869808928
3,0.0,0.09620181593709276
4,0.0,0.09774176528298995
5,0.0,0.1558549098072035
6,0.0,0.1060442428706665
7,0.0,0.09857868413382675
8,0.0,0.10675240497494087
9,0.0,0.10611888446237572
10,0.0,0.10974320026707574
11,0.0,0.10710415347875823
12,0.0,0.10122659461285366
13,0.0,0.10897439187010605
14,0.0,0.10562018532527873
15,0.0,0.10998625195134082
16,0.0,0.10402612082452833
17,0.0,0.12757274406340002
18,0.0,0.12042021350225696
19,0.0,0.09627272544912557
20,0.0,0.1194960572911441
21,0.0,0.10389876360841299
22,0.0,0.1111245362308182
23,0.0,0.1095743236655835
24,0.0,0.112396708866072
25,0.0,0.10000993666199065
26,0.0,0.10951554341227165
27,0.0,0.1100109769786286
28,0.0,0.10852001117746113
29,0.0,0.11117072071556322
30,0.0,0.11010241292933642
31,0.0,0.10669269170193729
32,0.0,0.11570706347356463
33,0.0,0.09833936453014758
34,0.0,0.09657782295653305
35,0.0,0.09371718394049822
36,0.0,0.10784590429921082
37,0.0,0.10975719556608965
38,0.0,0.11072613673331944
39,0.0,0.10162219505036774
40,0.0,0.0988389966869363
41,0.0,0.10654714059728576
42,0.0,0.10532768358643807
43,0.0,0.09952196725407703
44,0.0,0.10277167556887434
45,0.0,0.09777582050901401
46,0.0,0.09089899733044149
47,0.0,0.11696570731965039
48,0.0,0.10774187258084567
49,0.0,0.10837585960325669
50,0.0,0.10235135010316299
51,0.0,0.10264711741183419
52,0.0,0.1665799735674227
53,0.0,0.10977212388479529
54,0.0,0.1070994883784806
55,0.0,0.10582918178351974
56,0.0,0.10129050647628901
57,0.0,0.10559779284722026
58,0.0,0.10361652508890984
59,0.0,0.10305624663851631
60,0.0,0.11208321417871048
61,0.0,0.1231012461876162
62,0.0,0.10549702669959515
63,0.0,0.10858205700060353
64,0.0,0.11003523549607053
65,0.0,0.10968721907374857
66,0.0,0.10885683136166335
67,0.0,0.09996701774707617
68,0.0,0.11241303671340575
69,0.0,0.110749928740006
70,0.0,0.10837072799313319
71,0.0,0.10878592184963054
72,0.0,0.10575827227148693
73,0.0,0.10309496696390852
74,0.0,0.0993041071069456
75,0.0,0.10385911026332906
76,0.0,0.12779340326869715
77,0.0,0.1032307213599779
78,0.0,0.1121965760967214
79,0.0,0.11031234240726917
80,0.0,0.10285471433962812
81,0.0,0.10390716078745754
82,0.0,0.1018563830457424
83,0.0,0.10271616088448354
84,0.0,0.10923237187125778
85,0.0,0.10861098061832308
86,0.0,0.11914617482852918
87,0.0,0.10826436372462922
88,0.0,0.11191806965689466
89,0.0,0.09715862784560159
90,0.0,0.10625837093812152
91,0.0,0.16742715563759702
92,0.0,0.10709202421912778
93,0.0,0.09686286053602089
94,0.0,0.09493897350057523
95,0.0,0.09628905329736881
96,0.0,0.10557120178054902
97,0.0,0.09707745511332178
98,0.0,0.10476507258681522
99,0.0,0.09792370416380436
Total,0.0,10.784711255998445
