,Pull_Time,Push_Time,Total_Time
0,0,13.898424455944435,13.898424455944435
1,0,13.696270299597355,27.594694755541788
2,0,13.68374217487872,41.27843693042051
3,0,13.752360190466682,55.03079712088719
4,0,13.5173002882565,68.5480974091437
5,0,13.49719324288327,82.04529065202696
6,0,13.396510132362877,95.44180078438984
7,0,13.427832076944284,108.86963286133413
8,0,13.498926327349096,122.36855918868322
9,0,13.406924967006077,135.7754841556893
10,0,13.397719792664304,149.1732039483536
11,0,13.605789295182774,162.77899324353638
12,0,13.478226347828894,176.25721959136527
13,0,13.417706478470336,189.6749260698356
14,0,13.379081320615029,203.05400739045064
15,0,13.510147757696586,216.56415514814722
16,0,13.492665297304455,230.05682044545168
17,0,13.400383097971286,243.45720354342296
18,0,13.488497030897406,256.94570057432037
19,0,13.491750471291653,270.437451045612
20,0,13.394193910459023,283.83164495607105
21,0,13.419539862575505,297.25118481864655
22,0,13.786253537894822,311.0374383565414
23,0,13.69939451673531,324.7368328732767
24,0,13.572262624575671,338.30909549785235
25,0,13.566376668531177,351.87547216638353
26,0,13.594232444180932,365.46970461056446
27,0,13.56077948214596,379.0304840927104
28,0,13.550061416034964,392.5805455087454
29,0,13.81229412332749,406.3928396320729
30,0,13.66660866392948,420.05944829600236
31,0,13.722632776895807,433.78208107289817
32,0,13.589109231905411,447.3711903048036
33,0,13.614209799787943,460.9854001045915
34,0,13.645543407118112,474.63094351170963
35,0,13.76492423645152,488.39586774816115
36,0,13.912245279735714,502.30811302789687
37,0,13.64906462422391,515.9571776521208
38,0,13.555554104191174,529.512731756312
39,0,13.45703326729108,542.969765023603
40,0,13.575451220086734,556.5452162436898
41,0,13.85801069893921,570.403226942629
42,0,13.593926880163394,583.9971538227924
43,0,13.33408783542643,597.3312416582188
44,0,13.557580156905942,610.8888218151247
45,0,13.597434101970634,624.4862559170954
46,0,13.630494729137354,638.1167506462327
47,0,13.65177691307565,651.7685275593084
48,0,14.032066494462242,665.8005940537706
49,0,13.654744849380222,679.4553389031508
50,0,13.466302820006035,692.9216417231569
51,0,13.584292050157273,706.5059337733142
52,0,13.691233858172609,720.1971676314868
53,0,13.438080834045195,733.635248465532
54,0,13.168084468157645,746.8033329336896
55,0,13.198727640761149,760.0020605744508
56,0,13.3489163207106,773.3509768951614
57,0,13.416440836974743,786.7674177321361
58,0,13.22512697234572,799.9925447044818
59,0,13.25199561294039,813.2445403174222
60,0,13.260776729737245,826.5053170471595
61,0,13.199638734694418,839.7049557818539
62,0,13.176085113807403,852.8810408956613
63,0,13.598005110149984,866.4790460058113
64,0,13.698101351152786,880.177147356964
65,0,13.587444724402303,893.7645920813663
66,0,13.398693398930845,907.1632854802972
67,0,13.456771088698929,920.6200565689961
68,0,13.57348674668549,934.1935433156816
69,0,13.61758639880918,947.8111297144908
70,0,13.511841655326634,961.3229713698174
71,0,13.583056731808597,974.906028101626
72,0,13.575200704243457,988.4812288058695
73,0,13.550164048224133,1002.0313928540936
74,0,13.556328977218982,1015.5877218313126
75,0,13.586380148695298,1029.174101980008
76,0,13.58346119593557,1042.7575631759435
77,0,13.616674371856107,1056.3742375477996
78,0,13.617177269582498,1069.991414817382
79,0,13.62413293294344,1083.6155477503255
80,0,13.91722294090664,1097.5327706912321
81,0,13.766950755676135,1111.2997214469083
82,0,13.763729970978375,1125.0634514178867
83,0,13.819699968790474,1138.8831513866771
84,0,13.851769728822319,1152.7349211154994
85,0,13.857885674272438,1166.5928067897719
86,0,13.814312711883076,1180.407119501655
87,0,13.789934767913564,1194.1970542695685
88,0,13.771235649570826,1207.9682899191394
89,0,13.581263001049365,1221.5495529201887
90,0,13.58699127673026,1235.136544196919
91,0,13.625118201958685,1248.7616623988777
92,0,13.387367470354548,1262.1490298692322
93,0,13.290292347790682,1275.439322217023
94,0,13.3057646168063,1288.7450868338292
95,0,13.772456506110984,1302.5175433399402
96,0,13.379235268898583,1315.8967786088388
97,0,13.2647262029775,1329.1615048118163
98,0,13.248940905785048,1342.4104457176013
99,0,13.216232493630969,1355.6266782112323
