,Pull_Time,Push_Time,Total_Time
0,0,10.5849698891152,10.5849698891152
1,0,10.52729573045417,21.11226561956937
2,0,10.513702097008718,31.62596771657809
3,0,10.586438462439219,42.21240617901731
4,0,10.490923349149853,52.70332952816716
5,0,10.51700638698776,63.22033591515492
6,0,10.537634990485913,73.75797090564083
7,0,10.553150178416672,84.3111210840575
8,0,10.487543484558955,94.79866456861646
9,0,10.553904991516447,105.3525695601329
10,0,10.571693482435876,115.92426304256878
11,0,10.699192984437104,126.62345602700589
12,0,10.551145118649401,137.1746011456553
13,0,10.495331868180983,147.66993301383627
14,0,10.506864460665383,158.17679747450165
15,0,10.560000877038874,168.73679835154053
16,0,10.6062418098345,179.34304016137503
17,0,10.54588615197872,189.88892631335375
18,0,10.561569750002036,200.45049606335579
19,0,10.58398881868925,211.03448488204504
20,0,10.558972222598186,221.59345710464322
21,0,10.534808873206202,232.12826597784942
22,0,10.535557155166316,242.66382313301574
23,0,10.66758040415607,253.3314035371718
24,0,10.637610405411124,263.96901394258293
25,0,10.525523459152737,274.49453740173567
26,0,10.503536845189046,284.9980742469247
27,0,10.457071054597236,295.45514530152195
28,0,10.454701184048645,305.9098464855706
29,0,10.560307374076274,316.47015385964687
30,0,10.558146499985924,327.0283003596328
31,0,10.587692441185936,337.61599280081873
32,0,10.541828914939742,348.1578217157585
33,0,10.459920497374242,358.6177422131327
34,0,10.552316991645512,369.1700592047782
35,0,10.590495699477742,379.76055490425597
36,0,10.568711550832631,390.3292664550886
37,0,10.529762635072075,400.8590290901607
38,0,10.590764875719287,411.44979396587996
39,0,10.525798233513342,421.9755921993933
40,0,10.556060267487737,432.53165246688104
41,0,10.61086352391385,443.1425159907949
42,0,10.54322704526112,453.685743036056
43,0,10.531973892237147,464.21771692829316
44,0,10.576714529032415,474.7944314573256
45,0,10.567986127859967,485.36241758518554
46,0,10.567086230165842,495.9295038153514
47,0,10.530899519821105,506.4604033351725
48,0,10.54095420878275,517.0013575439552
49,0,10.514783467073812,527.516141011029
