,Pull_Time,Push_Time
0,0.0,3.488606194225895
1,0.0,3.1941679725057384
2,0.0,3.289968123375047
3,0.0,3.222807018362346
4,0.0,3.3048385945548944
5,0.0,3.2197061267218032
6,0.0,3.2066872335353764
7,0.0,3.19764440465633
8,0.0,3.205950614323683
9,0.0,3.274160900214838
10,0.0,3.2181540481167303
11,0.0,3.2768036790839687
12,0.0,3.2438074302906443
13,0.0,3.2880433033196823
14,0.0,3.234575198371658
15,0.0,3.296929384855275
16,0.0,3.2215054556006635
17,0.0,3.2791758821820167
18,0.0,3.1940135577121964
19,0.0,3.208194060675396
20,0.0,3.2257833518458483
21,0.0,3.2176982678950026
22,0.0,3.217624092813139
23,0.0,3.2044517178530896
24,0.0,3.2046359892833607
25,0.0,3.1918564157015226
26,0.0,3.2182739411739476
27,0.0,3.2189368518136234
28,0.0,3.221679930322125
29,0.0,3.2697253236062807
30,0.0,3.230056116481819
31,0.0,3.295433287444439
32,0.0,3.202909435956826
33,0.0,3.321506995083382
34,0.0,3.1998976477168526
35,0.0,3.268948584538748
36,0.0,3.241675479817104
37,0.0,3.50403227875654
38,0.0,3.2535812802618693
39,0.0,3.1840246466535973
40,0.0,3.211907946390511
41,0.0,3.2046047331168666
42,0.0,3.298541176734034
43,0.0,3.220868669518268
44,0.0,3.283405727902391
45,0.0,3.2018210682424524
46,0.0,3.2615954547002275
47,0.0,3.2501678269545664
48,0.0,3.2759760904320956
49,0.0,3.2181946344824155
50,0.0,3.2658724179257206
51,0.0,3.206514624853753
52,0.0,3.1953967597153223
53,0.0,3.2225331770214325
54,0.0,3.2202617400726012
55,0.0,3.275776890683119
56,0.0,3.219089400567327
57,0.0,3.2800076694236395
58,0.0,3.238554994758715
59,0.0,3.2732721987592868
60,0.0,3.222180962008906
61,0.0,3.2779610902712193
62,0.0,3.1971513036387478
63,0.0,3.2641118093729347
64,0.0,3.215584511309771
65,0.0,3.196278463521594
66,0.0,3.2024112033298024
67,0.0,3.2261920145626846
68,0.0,3.2928698152668403
69,0.0,3.2242583308179746
70,0.0,3.2623936532254447
71,0.0,3.2179254582410977
72,0.0,3.25326778557519
73,0.0,3.2014431951824918
74,0.0,3.2139083410579588
75,0.0,3.2232315424171247
76,0.0,3.3068828411576305
77,0.0,3.4532899914488553
78,0.0,3.240591777202326
79,0.0,3.2904738201611963
80,0.0,3.2062636425002893
81,0.0,3.2849927947536344
82,0.0,3.3136649628168016
83,0.0,3.233414521615032
84,0.0,3.196097457660926
85,0.0,3.2024755817028563
86,0.0,3.191297536780894
87,0.0,3.227996475050986
88,0.0,3.2908428295322665
89,0.0,3.214517603053082
90,0.0,3.275712978819911
91,0.0,3.203487908295301
92,0.0,3.258298162370693
93,0.0,3.185650433830915
94,0.0,3.232503894191723
95,0.0,3.1982872553680863
96,0.0,3.3092970301511286
97,0.0,3.20392269556919
98,0.0,3.2513994132236803
99,0.0,3.212503679597148
Total,0.0,324.4578687866124
