,Pull_Time,Push_Time
0,0.0,4.918876252171231
1,0.0,4.822854509075341
2,0.0,4.905996378949794
3,0.0,4.865843867516787
4,0.0,4.8657482329767845
5,0.0,5.000629321923043
6,0.0,4.872534553225705
7,0.0,4.824770465441588
8,0.0,4.849874765403911
9,0.0,4.8505973893168175
10,0.0,4.853585852059268
11,0.0,4.838628610028991
12,0.0,4.8879965590226675
13,0.0,4.858191704799992
14,0.0,5.165173912577075
15,0.0,4.86842273452271
16,0.0,4.870058318408837
17,0.0,5.071773022382786
18,0.0,4.8583783087799475
19,0.0,4.879064759511721
20,0.0,4.886548045626569
21,0.0,4.822523287010426
22,0.0,4.913975098631909
23,0.0,4.91327580021607
24,0.0,4.898127289106014
25,0.0,4.90278305841116
26,0.0,4.86783866406472
27,0.0,4.859665409733452
28,0.0,4.813843869382708
29,0.0,4.842804807105267
30,0.0,4.904454097053758
31,0.0,4.842875716617527
32,0.0,4.872299898720485
33,0.0,5.006881488278623
34,0.0,5.022339761996136
35,0.0,5.042499522993467
36,0.0,4.8419618236248425
37,0.0,4.8451261606182925
38,0.0,4.895977611254466
39,0.0,4.904912676334789
40,0.0,4.825470696877119
41,0.0,5.135249631807028
42,0.0,4.857091674336743
43,0.0,4.840095317312944
44,0.0,4.822513956811463
45,0.0,4.833396700934827
46,0.0,4.9110052962876125
47,0.0,4.849417119142345
48,0.0,4.814499782372877
49,0.0,5.065753177982515
50,0.0,4.839016279797761
51,0.0,4.85942562361879
52,0.0,4.894494109612424
53,0.0,4.966241940457621
54,0.0,4.8524321729519215
55,0.0,4.854491347873591
56,0.0,4.919496710404928
57,0.0,4.827115144452364
58,0.0,4.860957175786098
59,0.0,4.878157864168315
60,0.0,4.862125316701622
61,0.0,4.855708005823999
62,0.0,4.830194110125376
63,0.0,4.902666430923546
64,0.0,4.846643717487041
65,0.0,4.84208778131142
66,0.0,4.885457811872584
67,0.0,4.939812285726475
68,0.0,4.83821155013311
69,0.0,4.925906090614262
70,0.0,4.850616049714972
71,0.0,4.834876937007721
72,0.0,4.879945063788455
73,0.0,4.850188726600663
74,0.0,4.8395499671810285
75,0.0,4.8647844234192235
76,0.0,4.997704771044027
77,0.0,5.064425024153479
78,0.0,4.858550450951952
79,0.0,4.86447559383214
80,0.0,4.97236208449749
81,0.0,4.92282106031189
82,0.0,4.855324068134905
83,0.0,4.877258432983581
84,0.0,4.877247236745006
85,0.0,4.937252079118025
86,0.0,4.85048169484935
87,0.0,4.823596726406777
88,0.0,4.9110813374095414
89,0.0,4.8707263606579545
90,0.0,4.891330239128365
91,0.0,4.914514384134236
92,0.0,4.843240993908694
93,0.0,4.913056540539401
94,0.0,4.825810316121078
95,0.0,4.9022936894730265
96,0.0,4.891267260285076
97,0.0,4.844669447376873
98,0.0,5.1410833387371895
99,0.0,4.907706137918012
Total,0.0,489.14308886501453
