,Run_ID,Set_ID,Thread_ID,Time/Thread
0,run1,set_t3,Thread-1,24.31280098638864
1,run1,set_t3,Thread-2,23.459203938090397
2,run1,set_t3,Thread-3,23.775224309646912
3,run1,set_t6,Thread-4,46.55198017146107
4,run1,set_t6,Thread-5,46.85429494718408
5,run1,set_t6,Thread-6,40.44999689770883
6,run1,set_t6,Thread-7,38.09161135802446
7,run1,set_t6,Thread-8,43.774529209820784
8,run1,set_t6,Thread-9,46.65435484706171
9,run1,set_t9,Thread-10,70.46052276172023
10,run1,set_t9,Thread-11,71.89799293424028
11,run1,set_t9,Thread-12,69.94703385975872
12,run1,set_t9,Thread-13,69.12856081213783
13,run1,set_t9,Thread-14,65.63584373222889
14,run1,set_t9,Thread-15,69.01109827172058
15,run1,set_t9,Thread-16,69.68620628043688
16,run1,set_t9,Thread-17,68.21255126361218
17,run1,set_t9,Thread-18,67.58144587294976
18,run2,set_t3,Thread-19,23.63052645181395
19,run2,set_t3,Thread-20,23.408718697765465
20,run2,set_t3,Thread-21,23.43795860843815
21,run2,set_t6,Thread-22,44.005006584787935
22,run2,set_t6,Thread-23,48.23811880795512
23,run2,set_t6,Thread-24,47.90992765830197
24,run2,set_t6,Thread-25,41.460902967329815
25,run2,set_t6,Thread-26,44.63773962866739
26,run2,set_t6,Thread-27,34.95349782163177
27,run2,set_t9,Thread-28,69.28285477965102
28,run2,set_t9,Thread-29,68.58411197731641
29,run2,set_t9,Thread-30,72.02688170287325
30,run2,set_t9,Thread-31,71.32456076921892
31,run2,set_t9,Thread-32,72.03321130988058
32,run2,set_t9,Thread-33,69.09019036871547
33,run2,set_t9,Thread-34,70.85554286130144
34,run2,set_t9,Thread-35,69.30055603320989
35,run2,set_t9,Thread-36,68.29652771978795
36,run3,set_t3,Thread-37,23.99600061019504
37,run3,set_t3,Thread-38,24.605579832215028
38,run3,set_t3,Thread-39,24.107867830266912
39,run3,set_t6,Thread-40,43.580698057499205
40,run3,set_t6,Thread-41,40.91581921246586
41,run3,set_t6,Thread-42,48.17442573791379
42,run3,set_t6,Thread-43,44.80361657173967
43,run3,set_t6,Thread-44,45.96382775146401
44,run3,set_t6,Thread-45,44.13813126377079
45,run3,set_t9,Thread-46,65.00445050492704
46,run3,set_t9,Thread-47,72.52571286219245
47,run3,set_t9,Thread-48,66.8962444549461
48,run3,set_t9,Thread-49,72.0121502516588
49,run3,set_t9,Thread-50,69.50029133546411
50,run3,set_t9,Thread-51,66.70960641955014
51,run3,set_t9,Thread-52,69.67321304529764
52,run3,set_t9,Thread-53,68.0007692749083
53,run3,set_t9,Thread-54,66.04547399043747
