,Pull_Time,Push_Time
0,0.0,0.33224138904279243
1,0.0,0.2958760053875267
2,0.0,0.290516272566947
3,0.0,0.28862970632735596
4,0.0,0.29696577263166546
5,0.0,0.2706065609027064
6,0.0,0.3013435020061479
7,0.0,0.30287925276297756
8,0.0,0.5885223623877209
9,0.0,0.28732394497592395
10,0.0,0.5851620912148974
11,0.0,0.6238786850203724
12,0.0,0.2865294785306105
13,0.0,0.2910070410348453
14,0.0,0.35901579462733935
15,0.0,0.5948766944225099
16,0.0,0.297357174480112
17,0.0,0.289032304414377
18,0.0,0.29012720326818453
19,0.0,0.5931146863395043
20,0.0,0.2971220534650456
21,0.0,0.2909016097860331
22,0.0,0.2965403155567401
23,0.0,0.291130666171739
24,0.0,0.2895589941485923
25,0.0,0.2864473727790937
26,0.0,0.2937356577344872
27,0.0,0.3090745049044017
28,0.0,0.2807998033194963
29,0.0,0.3409385340487461
30,0.0,0.299203620863409
31,0.0,0.29967246336354947
32,0.0,0.5991695189864004
33,0.0,0.2849260838306691
34,0.0,0.5871965411083693
35,0.0,0.296519322608674
36,0.0,0.29902541406272576
37,0.0,0.5962850879627695
38,0.0,0.2987487736618277
39,0.0,0.30655161909271555
40,0.0,0.595146337173901
41,0.0,0.2958858020961088
42,0.0,0.34967579891008427
43,0.0,0.28534594278607983
44,0.0,0.2939861735781051
45,0.0,0.5930992915114075
46,0.0,0.28842117637941556
47,0.0,0.5915924643713879
48,0.0,0.5863969430538418
49,0.0,0.6236626909135339
50,0.0,0.2889683925513964
51,0.0,0.5945860587230527
52,0.0,0.2869068850804979
53,0.0,0.2881006840439113
54,0.0,0.5802576721057449
55,0.0,0.28514954209731513
56,0.0,0.2939250607746544
57,0.0,0.594893488780599
58,0.0,0.28231736018778975
59,0.0,0.5873896762277582
60,0.0,0.28221566101910867
61,0.0,0.2933493874957094
62,0.0,0.5884719793129989
63,0.0,0.5852423309261212
64,0.0,0.2911395298606294
65,0.0,0.2841908641489681
66,0.0,0.2923827788786184
67,0.0,0.2954906681684406
68,0.0,0.2895916498450788
69,0.0,0.28618939277657773
70,0.0,0.2981661027338305
71,0.0,0.2936353580953437
72,0.0,0.2797744144486387
73,0.0,0.297036682144153
74,0.0,0.2855605373633807
75,0.0,0.28725443499342873
76,0.0,0.28740931629681654
77,0.0,0.2907014770171372
78,0.0,0.2903539271042064
79,0.0,0.29468220642411325
80,0.0,0.2863475396497961
81,0.0,0.2847795997067806
82,0.0,0.29717710163868105
83,0.0,0.2705967641936695
84,0.0,0.3053167672537711
85,0.0,0.29439110421526493
86,0.0,0.29657903588258705
87,0.0,0.2846914293259033
88,0.0,0.2902844171212564
89,0.0,0.5763837734775734
90,0.0,0.2802418574187868
91,0.0,0.2961876340341405
92,0.0,0.27415110350602845
93,0.0,0.35784205559184556
94,0.0,0.2937827752393787
95,0.0,0.29379350496856205
96,0.0,0.272355040196544
97,0.0,0.29343522532644783
98,0.0,0.2857751319406816
99,0.0,0.5835036483413205
Total,0.0,35.704715529228906
