,Run_ID,Set_ID,Thread_ID,Time/Thread
94,run3,set_t6,Thread-95,41.114510465451076
95,run3,set_t6,Thread-96,47.323787295721104
96,run3,set_t6,Thread-97,45.55447273412619
97,run3,set_t6,Thread-98,45.07827803713144
98,run3,set_t6,Thread-99,44.73110786316511
99,run3,set_t9,Thread-100,66.16777377253061
100,run3,set_t9,Thread-101,71.97617440381191
101,run3,set_t9,Thread-102,66.58610024272525
102,run3,set_t9,Thread-103,64.92972027596875
103,run3,set_t9,Thread-104,71.19779135529075
104,run3,set_t9,Thread-105,67.38881458422065
105,run3,set_t9,Thread-106,70.41147157298292
106,run3,set_t9,Thread-107,70.26836684663067
107,run3,set_t9,Thread-108,64.55455157430788
108,run3,set_t12,Thread-109,95.43676760853464
109,run3,set_t12,Thread-110,95.05280892638802
110,run3,set_t12,Thread-111,89.93729966313322
111,run3,set_t12,Thread-112,91.2810601158717
112,run3,set_t12,Thread-113,93.99969256994268
113,run3,set_t12,Thread-114,90.14261535741412
114,run3,set_t12,Thread-115,93.1451736979825
115,run3,set_t12,Thread-116,90.4020522705739
116,run3,set_t12,Thread-117,92.5174225138635
117,run3,set_t12,Thread-118,86.06583155165413
118,run3,set_t12,Thread-119,85.16135926071229
119,run3,set_t12,Thread-120,92.27465306821273
120,run3,set_t15,Thread-121,113.43643405392027
121,run3,set_t15,Thread-122,117.2567596125541
122,run3,set_t15,Thread-123,118.7388677896804
123,run3,set_t15,Thread-124,112.72716118898461
124,run3,set_t15,Thread-125,112.73522807904737
125,run3,set_t15,Thread-126,111.60462441983668
126,run3,set_t15,Thread-127,118.3609947298371
127,run3,set_t15,Thread-128,109.96050340155739
128,run3,set_t15,Thread-129,115.93160870824795
129,run3,set_t15,Thread-130,117.85072661257323
130,run3,set_t15,Thread-131,117.55428239806656
131,run3,set_t15,Thread-132,117.98421283676771
132,run3,set_t15,Thread-133,114.63017890190076
133,run3,set_t15,Thread-134,116.88431066390444
134,run3,set_t15,Thread-135,115.1109743200268
