,Pull Time,Push Time
215,0.0,19.222148306002055
216,0.0,19.17354382972644
217,0.0,19.290835653452632
218,0.0,19.197247299828632
219,0.0,19.14474138445803
220,0.0,19.16153441364986
221,0.0,19.16542512297292
222,0.0,19.503819332999228
223,0.0,19.210901170385114
224,0.0,19.177143435617836
225,0.0,20.585271379308324
226,0.0,19.15119697625596
227,0.0,19.11594313779642
228,0.0,19.139021948452864
229,0.0,19.179921047524658
230,0.0,19.14119775999643
231,0.0,19.199496353743598
232,0.0,19.188040220790754
233,0.0,19.157531274958274
234,0.0,19.170942092810037
235,0.0,19.128506303508402
236,0.0,19.12825298754251
237,0.0,19.134604080672943
238,0.0,19.228435020489087
239,0.0,19.21804253468963
240,0.0,19.159200454569145
241,0.0,19.202126081375354
242,0.0,22.53404557261547
243,0.0,19.1402694012977
244,0.0,19.244723283795793
245,0.0,19.22178489322505
246,0.0,19.132716573488324
247,0.0,19.145160312153166
248,0.0,19.321723406955243
249,0.0,19.234391911056264
250,0.0,19.121661174266592
251,0.0,19.22592471990629
252,0.0,19.114310346114507
253,0.0,19.286077231980016
254,0.0,19.2119074365728
255,0.0,19.317733797108303
256,0.0,19.22654378120933
257,0.0,19.151208172542283
258,0.0,19.16732569249052
259,0.0,19.152257357825874
260,0.0,19.1625042919095
261,0.0,19.148181909788036
262,0.0,19.256573619311894
263,0.0,19.169237458294447
264,0.0,19.192094209280185
265,0.0,19.200566065550447
266,0.0,19.11877299903699
267,0.0,19.30870119352403
268,0.0,19.142258141566344
269,0.0,19.184048744896245
270,0.0,19.31133418673926
271,0.0,19.140739178789772
272,0.0,19.163144346249283
273,0.0,19.184086998872772
274,0.0,19.415201197256465
275,0.0,19.245545277780366
276,0.0,19.354140853008175
277,0.0,19.321855896337183
278,0.0,19.138362767124818
279,0.0,19.13102360177072
280,0.0,19.173310107259567
281,0.0,19.141707657513507
282,0.0,19.16000285505288
283,0.0,19.076640442477583
284,0.0,19.17528112007676
285,0.0,19.15295805871301
286,0.0,19.276953658572893
287,0.0,19.194725336448755
288,0.0,19.171747758877245
289,0.0,19.209634590552014
290,0.0,19.12991796854567
291,0.0,19.12532235972958
292,0.0,19.17084925693962
293,0.0,21.529131802676602
294,0.0,19.215084849186496
295,0.0,19.223177897784808
296,0.0,19.14508846931858
297,0.0,19.174461925163996
298,0.0,19.163045445723583
299,0.0,19.22319889082064
300,0.0,19.144017824486582
301,0.0,19.130469385622746
302,0.0,19.208899834294243
303,0.0,19.148202436312204
304,0.0,19.170506837198445
305,0.0,19.176853265209502
306,0.0,19.128722298522916
307,0.0,19.28765357572047
308,0.0,19.186509595217103
309,0.0,19.149380378882597
310,0.0,19.19394859411932
311,0.0,19.138448605315716
312,0.0,19.13580021720827
313,0.0,19.121491363931455
314,0.0,19.134990819045015
315,0.0,19.206414258843324
316,0.0,19.10503608936142
317,0.0,19.102657345136322
318,0.0,19.170272648219907
319,0.0,19.16782486023294
320,0.0,19.271566845557572
321,0.0,19.108279746665175
322,0.0,19.179131709373905
323,0.0,19.424270188769697
324,0.0,19.153218838871
325,0.0,19.102310726788346
326,0.0,19.19640291327414
327,0.0,19.199248635919503
328,0.0,19.237823572661
329,0.0,19.159813451217815
330,0.0,21.446854963313854
331,0.0,19.23665869242268
332,0.0,19.120972602688198
333,0.0,19.16792376075773
334,0.0,19.13121627118926
335,0.0,19.201826580729175
336,0.0,19.144413426585743
337,0.0,19.242968732505688
338,0.0,19.212875915296536
339,0.0,19.12071088950779
340,0.0,19.154503146156458
341,0.0,19.358127197270733
342,0.0,19.18380289311972
343,0.0,19.145515327715657
344,0.0,19.11691301605515
345,0.0,19.16486530868133
346,0.0,19.143074070894727
347,0.0,19.182331981071002
348,0.0,19.229884006478642
349,0.0,19.193396710531488
350,0.0,19.20188722727653
351,0.0,19.280641901726085
352,0.0,19.191798907242628
353,0.0,19.169599938047213
354,0.0,19.210566214834216
355,0.0,19.175108510669816
356,0.0,19.211943357990094
357,0.0,19.211741824845376
358,0.0,19.208077373798915
359,0.0,19.157910082628405
360,0.0,19.163930418815653
361,0.0,19.122479436155118
362,0.0,21.20682992095408
363,0.0,19.14785395191575
364,0.0,19.17149117732606
365,0.0,19.175277854493288
366,0.0,19.156631839997317
367,0.0,19.184535316817346
368,0.0,19.157757533233962
369,0.0,19.369983597441205
370,0.0,19.23902390780222
371,0.0,19.632794014465617
372,0.0,19.311064542856002
373,0.0,19.166737420972822
374,0.0,19.122461708702758
375,0.0,19.21079014055067
376,0.0,19.154362259560003
377,0.0,19.18649559985988
378,0.0,19.11770701932528
379,0.0,19.183199693222377
380,0.0,19.169934427086446
381,0.0,19.16310142715338
382,0.0,19.360138330111113
383,0.0,19.14186907063413
384,0.0,19.13218614944799
385,0.0,19.148511267195317
386,0.0,19.13520401498772
387,0.0,19.105948120143694
388,0.0,19.143061941585074
389,0.0,19.289626921095987
390,0.0,19.10251785807577
391,0.0,19.126263314249627
392,0.0,19.140017951378468
393,0.0,19.195246896762
394,0.0,19.11841891649874
395,0.0,19.17402433699317
396,0.0,19.13437035820607
397,0.0,19.32001457383194
398,0.0,19.289470639606407
399,0.0,19.166889037343026
400,0.0,19.15914260709269
401,0.0,19.16575354735687
402,0.0,19.150820967657637
403,0.0,19.173993080695254
404,0.0,19.239022508267226
405,0.0,19.186840818671953
406,0.0,19.115488755197475
407,0.0,19.27828415053773
408,0.0,19.147123860778265
409,0.0,19.312625025190755
410,0.0,19.20880559888974
411,0.0,19.10210639457273
412,0.0,19.119558138580942
413,0.0,19.137891590095933
414,0.0,19.2032587722897
415,0.0,19.128847790227155
416,0.0,19.219876859516262
417,0.0,19.193682215819535
418,0.0,19.72637490389843
419,0.0,19.167774943458426
420,0.0,19.125473976099784
421,0.0,19.140755973218802
422,0.0,19.150834496502284
423,0.0,19.124030588252936
424,0.0,19.147004900240972
425,0.0,19.242975263672633
426,0.0,19.53817980115491
427,0.0,19.327671900307905
428,0.0,19.171873250581484
429,0.0,19.157707616461266
430,0.0,19.213395143051457
431,0.0,19.282343737171686
432,0.0,19.130565487075728
433,0.0,19.35248100363424
434,0.0,19.244074832242404
435,0.0,19.2179011815806
436,0.0,21.16260925708775
437,0.0,19.185468340636362
438,0.0,19.113570458226604
439,0.0,19.180593757697352
440,0.0,19.176452064968544
441,0.0,19.17557269001918
442,0.0,19.178372227986983
443,0.0,19.142958375941816
444,0.0,19.157894221223614
445,0.0,19.23134932038556
446,0.0,19.138222347040937
447,0.0,19.273079743679773
448,0.0,19.197845834607506
449,0.0,19.277808308390377
450,0.0,19.16612209176492
451,0.0,19.1930645540524
452,0.0,19.24144323856308
453,0.0,19.18013284393055
454,0.0,19.298335298903112
455,0.0,19.21379587678166
456,0.0,19.26531791853631
457,0.0,19.19265822217858
458,0.0,19.178410015450936
459,0.0,19.169540691034854
460,0.0,19.199348002955958
461,0.0,19.166350216088176
462,0.0,19.2244920618341
463,0.0,19.17069717405684
464,0.0,19.251852518791566
465,0.0,19.148495872301282
466,0.0,19.158992856770055
467,0.0,19.21534936143871
468,0.0,19.151586980213324
469,0.0,19.181867335209972
470,0.0,19.175258727504115
471,0.0,19.162861173521378
472,0.0,19.175666925426412
473,0.0,19.418245653974736
474,0.0,19.183040146148414
475,0.0,19.242772797504585
476,0.0,19.1461413866964
477,0.0,19.162185664275967
478,0.0,19.14395717793741
479,0.0,19.173863390384213
480,0.0,19.233529797047595
481,0.0,19.15269681204336
482,0.0,19.147787240712205
483,0.0,19.202593526308192
484,0.0,19.25391356840555
485,0.0,19.18149925731268
486,0.0,19.218021075143042
487,0.0,19.209080840915703
488,0.0,19.13609458622159
489,0.0,19.398498204860516
490,0.0,19.142810958179325
491,0.0,19.206131552626175
492,0.0,19.173517705059567
493,0.0,19.15081023788298
494,0.0,19.228444817237687
495,0.0,19.187495334881532
496,0.0,19.185915725556697
497,0.0,19.096102386301936
498,0.0,19.210531226441162
499,0.0,19.154512942906877
Total,0.0,9620.768867141138
