,Run_ID,Triple_Size,Push_Time
0,Run1,450,0.3130006526474206
1,Run1,86,0.10288876956601045
2,Run1,88,0.11130227652190705
3,Run1,62,0.11221383696503551
4,Run1,125,0.14041902856766975
5,Run1,450,0.34023270449347054
6,Run1,30,0.11376031745069093
7,Run1,40,0.10170803288148722
8,Run1,4359,14.287048237595384
9,Run1,88,0.1115756513528563
10,Run1,24,0.09315737200016727
11,Run1,2560,3.0712248731909337
12,Run1,62,0.11144409554683321
13,Run1,88,0.11186115544251507
14,Run1,86,0.1013926721550007
15,Run1,24,0.08422837154904883
16,Run1,5226,10.500351048737695
17,Run1,109,0.1299169565637257
18,Run1,62,0.1142361576001214
19,Run1,40,0.10536500438286112
20,Run1,88,0.1123668522287744
21,Run1,371,0.2798966400553837
22,Run1,40,0.11406961354782297
23,Run1,450,0.3355116237951812
24,Run1,371,0.2752390047103539
25,Run1,2560,3.0989551576640366
26,Run1,62,0.10593088095272662
27,Run1,371,0.27328292848822144
28,Run1,88,0.11683181896428607
29,Run1,125,0.14532298116652953
30,Run1,86,0.10167864275460659
31,Run1,24,0.09226727101476229
32,Run1,88,0.11228381345760141
33,Run1,2560,3.0738149364356886
34,Run1,450,0.3423156714221136
35,Run1,30,0.1028598459490837
36,Run1,125,0.1478570632172307
37,Run1,2560,3.07284646177861
38,Run1,125,0.13758311457904426
39,Run1,4359,14.213534200077717
40,Run1,86,0.10786223214748247
41,Run1,5226,10.339281490704558
42,Run1,371,0.29532692317560816
43,Run1,24,0.10110156994593922
44,Run1,450,0.3300156700692298
45,Run1,4359,14.322848677700875
46,Run1,2154,7.301384088371918
47,Run1,1532,2.412586998274378
48,Run1,1532,2.4388864967295234
49,Run1,24,0.10171549704068639
50,Run2,5226,10.273833410229727
51,Run2,40,0.10329323369302301
52,Run2,2560,3.079863704452862
53,Run2,4359,14.326623209709766
54,Run2,2154,7.3175845794202985
55,Run2,30,0.10573681281334757
56,Run2,2154,7.295056347404369
57,Run2,371,0.27691330892244537
58,Run2,1532,2.4065708859537267
59,Run2,86,0.10599899140549951
60,Run2,30,0.10262519144401949
61,Run2,371,0.27745072838530405
62,Run2,88,0.11785114320593948
63,Run2,4359,14.25304479381893
64,Run2,62,0.11068275130773486
65,Run2,30,0.0969608276259919
66,Run2,450,0.33518040173038344
67,Run2,24,0.10402145572564336
68,Run2,1532,2.4114939654605223
69,Run2,371,0.2775612912435861
70,Run2,125,0.14131192861279374
71,Run2,62,0.11328447730127778
72,Run2,109,0.1195548375449107
73,Run2,371,0.27428825743137963
74,Run2,109,0.13424430286386269
75,Run2,30,0.10147151233661589
76,Run2,62,0.1094684259067833
77,Run2,450,0.33844690440324143
78,Run2,314,0.29589699833502436
79,Run2,24,0.09670378064328133
80,Run2,88,0.10289809976501374
81,Run2,5226,10.382904836168706
82,Run2,109,0.141249416279436
83,Run2,2154,7.299607618480678
84,Run2,24,0.10439979529542143
85,Run2,40,0.10844490307556498
86,Run2,1532,2.428307450583759
87,Run2,5226,10.343636827601728
88,Run2,62,0.1134402916247268
89,Run2,371,0.2658448938386755
90,Run2,1532,2.414763267193109
91,Run2,371,0.2680818090509547
92,Run2,86,0.10582498319399747
93,Run2,2154,7.231655779101942
94,Run2,4359,14.35815555027881
95,Run2,450,0.3439353939699856
96,Run2,4359,14.237722274497258
97,Run2,314,0.23890394420166672
98,Run2,88,0.111800042639004
99,Run2,109,0.12460340822840976
100,Run3,30,0.08638458053991371
101,Run3,30,0.09279675980849333
102,Run3,40,0.094012018229364
103,Run3,125,0.14336643843444108
104,Run3,1532,2.422341721337773
105,Run3,86,0.10477860137518746
106,Run3,109,0.12631876531611397
107,Run3,40,0.09703593572800173
108,Run3,125,0.1409079309956951
109,Run3,30,0.10471748857167995
110,Run3,4359,14.209167666941767
111,Run3,5226,10.291283681435289
112,Run3,5226,10.28593934344326
113,Run3,371,0.284907889942815
114,Run3,62,0.11687660391953614
115,Run3,4359,14.264008710673806
116,Run3,88,0.11391939734380685
117,Run3,1532,2.4188517603985815
118,Run3,62,0.11388534211738488
119,Run3,86,0.0966883858149572
120,Run3,86,0.11378597549793312
121,Run3,314,0.2508437998728823
122,Run3,109,0.12376882192705807
123,Run3,30,0.11054792993206775
124,Run3,371,0.34569180393333454
125,Run3,125,0.13560604540913346
126,Run3,40,0.10541585396742903
127,Run3,4359,14.242851084892209
128,Run3,30,0.09972536559217815
129,Run3,2154,7.327706445814613
130,Run3,40,0.1046400479199292
131,Run3,314,0.24496997308705204
132,Run3,5226,10.351295987967774
133,Run3,24,0.09558602280208106
134,Run3,30,0.10582544970395702
135,Run3,4359,14.36024131626715
136,Run3,371,0.2811184296155602
137,Run3,40,0.10755013699059646
138,Run3,1532,2.4214026368075565
139,Run3,4359,14.35149565422654
140,Run3,109,0.12293236958601028
141,Run3,62,0.10585717238052439
142,Run3,62,0.1120146372161912
143,Run3,24,0.09908484743021972
144,Run3,125,0.13106503755170706
145,Run3,86,0.10553947910432271
146,Run3,371,0.2705216560916597
147,Run3,371,0.27149899443782033
148,Run3,314,0.23371821959278805
149,Run3,5226,10.258453976694113
