,Pull_Time,Push_Time,Total_Time
0,0,7.316164056621233,7.316164056621233
1,0,7.309110892680792,14.625274949302025
2,0,7.352793018398756,21.97806796770078
3,0,7.308411127755107,29.28647909545589
4,0,7.313457365888894,36.59993646134478
5,0,7.325578227420806,43.92551468876559
6,0,7.372279605537756,51.297794294303344
7,0,7.3752032233970795,58.67299751770042
8,0,7.330536761683902,66.00353427938433
9,0,7.442254232061714,73.44578851144604
10,0,7.47758303060732,80.92337154205336
11,0,7.38834247615091,88.31171401820427
12,0,7.3685083390985255,95.6802223573028
13,0,7.395222098389695,103.07544445569249
14,0,7.469643031251053,110.54508748694354
15,0,7.334758676735191,117.87984616367874
16,0,7.384322093397941,125.26416825707668
17,0,7.425690796271738,132.6898590533484
18,0,7.415518080292941,140.10537713364135
19,0,7.411229454318573,147.51660658795993
20,0,7.434644521750215,154.95125110971014
21,0,7.345212231704409,162.29646334141455
22,0,7.720689762952361,170.0171531043669
23,0,7.429670126148949,177.44682323051586
24,0,7.433427863799579,184.88025109431544
25,0,7.389825511283107,192.27007660559855
26,0,7.395938657673469,199.66601526327202
27,0,7.4344024030860965,207.1004176663581
28,0,7.353366359127676,214.4537840254858
29,0,7.300806082543204,221.754590108029
30,0,7.429684587957354,229.18427469598635
31,0,7.400269269543287,236.58454396552963
32,0,7.414342475217836,243.99888644074747
33,0,7.420069817879039,251.4189562586265
34,0,7.382598339131164,258.8015545977577
35,0,7.371900799458217,266.1734553972159
36,0,7.345779507804082,273.51923490501997
37,0,7.345078809858478,280.86431371487845
38,0,7.326731906528266,288.1910456214067
39,0,7.370861415288573,295.5619070366953
40,0,7.34009321801841,302.9020002547137
41,0,7.371430090918238,310.27343034563194
42,0,7.3438500226491215,317.61728036828106
43,0,7.317435762746072,324.93471613102713
44,0,7.36961303466137,332.3043291656885
45,0,7.4250698715277395,339.72939903721624
46,0,7.3160558263125495,347.0454548635288
47,0,7.33581952036252,354.3812743838913
48,0,7.418984715734496,361.8002590996258
49,0,7.402092856939589,369.2023519565654
