,Pull_Time,Push_Time
0,0.0,0.14711111380650194
1,0.0,0.08946867782216361
2,0.0,0.09637815669789326
3,0.0,0.10452575298204825
4,0.0,0.09619248573762451
5,0.0,0.09547172786421942
6,0.0,0.09233118287796516
7,0.0,0.08881229832191695
8,0.0,0.0952090827621308
9,0.0,0.0986351318380444
10,0.0,0.0968502647677223
11,0.0,0.0966622612577015
12,0.0,0.0966851202452721
13,0.0,0.09175737563894382
14,0.0,0.0880411573738662
15,0.0,0.10033322805758793
16,0.0,0.09622794049385663
17,0.0,0.09794376409151617
18,0.0,0.09676582646669551
19,0.0,0.09815042799955398
20,0.0,0.09626012968043596
21,0.0,0.09842053726084954
22,0.0,0.09952429980355282
23,0.0,0.0969300379692446
24,0.0,0.10172389421980155
25,0.0,0.10361465904887002
26,0.0,0.0997855453757901
27,0.0,0.098574019034539
28,0.0,0.09767505436007173
29,0.0,0.09890897317894343
30,0.0,0.08842276251331338
31,0.0,0.09865939035546667
32,0.0,0.09113458485512771
33,0.0,0.08978123948894767
34,0.0,0.09060229700169398
35,0.0,0.10844117099595696
36,0.0,0.09322874802258063
37,0.0,0.09867898377338413
38,0.0,0.09840607545238633
39,0.0,0.09756542452172257
40,0.0,0.10136654759777697
41,0.0,0.09760601088740906
42,0.0,0.08513480038272458
43,0.0,0.09770491099689949
44,0.0,0.09157636977817862
45,0.0,0.09996281915695171
46,0.0,0.11440410118227629
47,0.0,0.10186478022482959
48,0.0,0.09924532685319942
49,0.0,0.09728831761117007
50,0.0,0.09836828814640164
51,0.0,0.13481531104317668
52,0.0,0.10272362504356014
53,0.0,0.10260513151615314
54,0.0,0.10113982376187103
55,0.0,0.09898408128096214
56,0.0,0.10326804215570551
57,0.0,0.09434277378419331
58,0.0,0.10931307809329915
59,0.0,0.10683917582620062
60,0.0,0.1178273511984873
61,0.0,0.09093958369585042
62,0.0,0.09038163779514363
63,0.0,0.09887911654211656
64,0.0,0.09039330054390415
65,0.0,0.09845599201708222
66,0.0,0.10056928209250238
67,0.0,0.09539522023235047
68,0.0,0.09068113718331539
69,0.0,0.09403161164726104
70,0.0,0.10699592316954387
71,0.0,0.10425097862124844
72,0.0,0.10231776138669169
73,0.0,0.111143196628813
74,0.0,0.10021660056998183
75,0.0,0.10509489512156556
76,0.0,0.1030795721357336
77,0.0,0.11726194113857336
78,0.0,0.10273435477242021
79,0.0,0.08941736172761772
80,0.0,0.09737135638234573
81,0.0,0.10595793852984947
82,0.0,0.10584504312184784
83,0.0,0.10665630392563408
84,0.0,0.10489756141253537
85,0.0,0.09525480073727266
86,0.0,0.09647519076758115
87,0.0,0.11052833651415384
88,0.0,0.11012200634733382
89,0.0,0.09958867817671013
90,0.0,0.10257574138927694
91,0.0,0.09907924931084722
92,0.0,0.11306894970416259
93,0.0,0.09397842951291224
94,0.0,0.1036146590488709
95,0.0,0.10196414684426891
96,0.0,0.101454717978406
97,0.0,0.10164318799837879
98,0.0,0.11983940861466635
99,0.0,0.1381956421439483
100,0.0,0.1040881666485518
101,0.0,0.10453041808155206
102,0.0,0.09888424815157038
103,0.0,0.10098027735882553
104,0.0,0.08679884137588623
105,0.0,0.09279302772888443
106,0.0,0.0881699141201846
107,0.0,0.09687965489460026
108,0.0,0.08703676145060335
109,0.0,0.094800886555511
110,0.0,0.09067973765346338
111,0.0,0.0848721552806353
112,0.0,0.09376243540586593
113,0.0,0.10026978270432885
114,0.0,0.09645792989941526
115,0.0,0.08633513048516583
116,0.0,0.08798797523951762
117,0.0,0.09633803684215714
118,0.0,0.10336414320549103
119,0.0,0.09837248673595589
120,0.0,0.0947309100629461
121,0.0,0.08691546886349322
122,0.0,0.0788261863231412
123,0.0,0.0803670686893927
124,0.0,0.11032260562601692
125,0.0,0.09537236124477921
126,0.0,0.09641081239442251
127,0.0,0.09448785837877516
128,0.0,0.09176857187775411
129,0.0,0.09402881258755791
130,0.0,0.09683020483985416
131,0.0,0.09618875365802104
132,0.0,0.09523474080940453
133,0.0,0.11047468786985526
134,0.0,0.08901756270010353
135,0.0,0.09633803684215714
136,0.0,0.10311176132231381
137,0.0,0.09766152557150853
138,0.0,0.09741567482763713
139,0.0,0.095238939398957
140,0.0,0.09586686179222959
141,0.0,0.09532897581939004
142,0.0,0.09517129545614722
143,0.0,0.09669771601393329
144,0.0,0.09610804743659784
145,0.0,0.08948174010077459
146,0.0,0.08778504341108295
147,0.0,0.08460717762879533
148,0.0,0.08373340449164957
149,0.0,0.08443270290733729
150,0.0,0.08526962175839792
151,0.0,0.09105201259390405
152,0.0,0.08748134543335695
153,0.0,0.09636462790933109
154,0.0,0.09662727301141949
155,0.0,0.08967954031975545
156,0.0,0.1034518470761725
157,0.0,0.09479388890625273
158,0.0,0.10509816069121847
159,0.0,0.09396256817459658
160,0.0,0.09360475504262133
161,0.0,0.08793665914497062
162,0.0,0.09418416040104916
163,0.0,0.09610431535699249
164,0.0,0.09289052830852285
165,0.0,0.0974385338152075
166,0.0,0.09811870532292488
167,0.0,0.10095228676179957
168,0.0,0.09832303668121156
169,0.0,0.09157030514882436
170,0.0,0.08871852982187889
171,0.0,0.0902762065463456
172,0.0,0.09270019224874915
173,0.0,0.07778540262374634
174,0.0,0.089797100827262
175,0.0,0.08381924232253013
176,0.0,0.07892135435302805
177,0.0,0.08882676013038093
178,0.0,0.08847874370736619
179,0.0,0.0877374593961413
180,0.0,0.0805714000476776
181,0.0,0.09670238111343821
182,0.0,0.11078864906648889
183,0.0,0.09817048792742256
184,0.0,0.09709238343199544
185,0.0,0.10591735216416254
186,0.0,0.09670844574279158
187,0.0,0.09583840468525295
188,0.0,0.09749498151920832
189,0.0,0.09462594532410407
190,0.0,0.08827301281922928
191,0.0,0.09805665949951958
192,0.0,0.08771599993842116
193,0.0,0.09584167025490586
194,0.0,0.0995476253010743
195,0.0,0.08947520896147054
196,0.0,0.11108954798451265
197,0.0,0.0965125115636134
198,0.0,0.09002382466317016
199,0.0,0.09971976747278077
200,0.0,0.09452238011510516
201,0.0,0.09337289959726291
202,0.0,0.09741007670823265
203,0.0,0.09521608041138663
204,0.0,0.09683393691945952
205,0.0,0.08731526789100741
206,0.0,0.09457929432905843
207,0.0,0.09805246090996533
208,0.0,0.08644569334341767
209,0.0,0.09151012536521819
210,0.0,0.09049873179269952
211,0.0,0.11940228879111814
212,0.0,0.09674296747912337
