,Pull_Time,Push_Time,Total_Time
0,0,14.589028525683938,14.589028525683938
1,0,14.364980590853513,28.95400911653745
2,0,14.197439606788095,43.151448723325544
3,0,14.259048310370936,57.41049703369648
4,0,14.32262521943462,71.7331222531311
5,0,14.19616323556373,85.92928548869483
6,0,14.234625581446338,100.16391107014117
7,0,14.323340845698567,114.48725191583974
8,0,14.294904731670485,128.78215664751022
9,0,14.292571248898469,143.0747278964087
10,0,14.529153839586826,157.60388173599551
11,0,14.343108738337833,171.94699047433335
12,0,14.42455297850276,186.3715434528361
13,0,14.411657710453142,200.78320116328925
14,0,14.384907563385866,215.16810872667511
15,0,14.286256103699571,229.4543648303747
16,0,14.277923302965092,243.73228813333978
17,0,14.281827524740208,258.01411565807996
18,0,14.28223058933736,272.2963462474173
19,0,14.324900388462822,286.62124663588014
20,0,14.318091209226452,300.9393378451066
21,0,14.398522189779044,315.33786003488564
22,0,14.331388142343371,329.669248177229
23,0,14.33281659581155,344.00206477304056
24,0,14.167314726739448,358.16937949978
25,0,14.335804125534082,372.5051836253141
26,0,14.374892994280117,386.8800766195942
27,0,14.359400665336466,401.2394772849307
28,0,14.765990211688234,416.0054674966189
29,0,14.352243003167132,430.35771049978604
30,0,14.372148982751753,444.7298594825378
31,0,14.273465800388806,459.0033252829266
32,0,14.312712816008002,473.3160380989346
33,0,14.382597406111358,487.69863550504596
34,0,14.35793255852252,502.0565680635685
35,0,14.370960781907968,516.4275288454764
36,0,14.323742977275856,530.7512718227523
37,0,14.314135671356894,545.0654074941092
38,0,14.311156072303447,559.3765635664126
39,0,14.42920548223833,573.805769048651
40,0,14.256422792369904,588.0621918410209
41,0,14.39921682309523,602.4614086641161
42,0,14.281662846727727,616.7430715108438
43,0,14.384634188554855,631.1277056993987
44,0,14.311052507094473,645.4387582064932
45,0,14.316321736984492,659.7550799434777
46,0,14.317022434929982,674.0721023784076
47,0,14.437465507420598,688.5095678858282
48,0,14.384219461209,702.8937873470372
49,0,14.321775238304895,717.2155625853421
50,0,14.257574605437526,731.4731371907797
51,0,14.241633493921654,745.7147706847013
52,0,14.361065639349476,760.0758363240508
53,0,14.377270328987493,774.4531066530383
54,0,14.38255402068603,788.8356606737243
55,0,14.301388753471429,803.1370494271957
56,0,14.2895711234072,817.4266205506029
57,0,14.41121312647033,831.8378336770733
58,0,14.634758630084207,846.4725923071575
59,0,14.543300287323405,861.0158925944809
60,0,14.499625625764793,875.5155182202457
61,0,14.709917581687023,890.2254358019327
